internal_project_id,reporting_date,planned_progress_pct,physical_progress_pct,progress_gap_pct,planned_expenditure_cr,period_expenditure_cr,cumulative_expenditure_cr,milestones_planned,milestones_completed,delay_days
PAI-03528,2025-12-01,99.44,75.63,23.81,25.48,0.75,21.16,5,4,91
PAI-03528,2026-01-01,100.0,77.56,22.44,25.62,1.75,22.91,5,5,73
PAI-03528,2026-02-01,100.0,77.55,22.45,25.62,0.77,23.68,5,5,71
PAI-03528,2026-03-01,100.0,78.24,21.76,25.62,0.89,24.57,5,5,72
PAI-03529,2024-04-01,4.5,0.0,4.5,0.68,0.57,0.57,5,0,11
PAI-03529,2024-05-01,8.06,1.26,6.8,1.22,0.58,1.15,5,1,2
PAI-03529,2024-06-01,12.79,4.77,8.02,1.93,0.73,1.88,5,0,18
PAI-03529,2024-07-01,20.79,7.23,13.56,3.14,0.84,2.72,5,0,22
PAI-03529,2024-08-01,22.44,13.3,9.14,3.39,0.34,3.06,5,1,32
PAI-03529,2024-09-01,26.96,18.96,8.01,4.07,0.75,3.81,5,1,38
PAI-03529,2024-10-01,30.11,19.87,10.24,4.55,0.68,4.49,5,2,30
PAI-03529,2024-11-01,36.25,25.34,10.91,5.48,0.49,4.98,5,2,53
PAI-03529,2024-12-01,46.46,38.67,7.79,7.02,0.59,5.57,5,3,35
PAI-03529,2025-01-01,53.44,42.01,11.43,8.07,0.78,6.35,5,1,0
PAI-03529,2025-02-01,50.35,41.63,8.72,7.61,0.53,6.88,5,2,18
PAI-03529,2025-03-01,52.97,45.55,7.42,8.0,0.5,7.38,5,3,17
PAI-03529,2025-04-01,53.81,44.94,8.87,8.13,0.9,8.28,5,2,27
PAI-03529,2025-05-01,63.15,50.19,12.96,9.54,0.66,8.94,5,2,26
PAI-03529,2025-06-01,67.45,56.83,10.62,10.19,0.28,9.22,5,3,28
PAI-03529,2025-07-01,83.59,71.14,12.45,12.63,0.51,9.73,5,3,36
PAI-03529,2025-08-01,79.55,66.6,12.95,12.02,0.44,10.17,5,3,70
PAI-03529,2025-09-01,77.86,69.78,8.08,11.76,0.88,11.05,5,3,33
PAI-03529,2025-10-01,94.29,84.03,10.26,14.25,0.41,11.46,5,3,24
PAI-03529,2025-11-01,96.29,83.67,12.62,14.55,0.65,12.11,5,4,22
PAI-03529,2025-12-01,100.0,92.56,7.44,15.11,0.64,12.75,5,3,0
PAI-03529,2026-01-01,89.05,80.1,8.95,13.46,0.65,13.4,5,5,7
PAI-03529,2026-02-01,100.0,88.64,11.36,15.11,0.84,14.24,5,4,40
PAI-03529,2026-03-01,100.0,87.46,12.54,15.11,0.54,14.78,5,4,18
PAI-03530,2024-04-01,4.5,1.46,3.04,2.11,3.05,3.05,7,0,0
PAI-03530,2024-05-01,8.51,8.51,0.0,3.99,1.7,4.75,7,0,0
PAI-03530,2024-06-01,14.92,10.53,4.39,7.0,3.59,8.34,7,1,8
PAI-03530,2024-07-01,19.88,16.33,3.55,9.32,3.06,11.4,7,0,0
PAI-03530,2024-08-01,20.76,19.02,1.73,9.73,2.18,13.58,7,2,0
PAI-03530,2024-09-01,24.56,21.94,2.62,11.51,2.19,15.77,7,1,9
PAI-03530,2024-10-01,28.77,21.19,7.58,13.49,1.85,17.62,7,2,61
PAI-03530,2024-11-01,37.02,35.68,1.34,17.35,1.85,19.47,7,3,0
PAI-03530,2024-12-01,36.22,35.53,0.69,16.98,2.99,22.46,7,1,0
PAI-03530,2025-01-01,40.86,40.86,0.0,19.16,3.31,25.77,7,1,0
PAI-03530,2025-02-01,52.11,48.13,3.98,24.43,2.2,27.97,7,1,17
PAI-03530,2025-03-01,57.55,54.0,3.55,26.98,2.04,30.01,7,3,15
PAI-03530,2025-04-01,69.52,67.79,1.73,32.59,1.52,31.53,7,4,11
PAI-03530,2025-05-01,65.8,58.09,7.72,30.85,1.1,32.63,7,3,12
PAI-03530,2025-06-01,63.08,60.93,2.15,29.57,2.66,35.29,7,4,0
PAI-03530,2025-07-01,64.71,64.71,0.0,30.34,1.22,36.51,7,5,0
PAI-03530,2025-08-01,73.59,73.59,0.0,34.5,3.56,40.07,7,3,14
PAI-03530,2025-09-01,89.86,86.2,3.66,42.13,3.35,43.42,7,4,31
PAI-03530,2025-10-01,81.11,80.89,0.22,38.03,2.03,45.45,7,5,6
PAI-03530,2025-11-01,100.0,94.31,5.69,46.88,3.3,48.75,7,6,36
PAI-03530,2025-12-01,93.53,90.77,2.76,43.85,2.9,51.65,7,6,0
PAI-03530,2026-01-01,100.0,98.16,1.84,46.88,1.48,53.13,7,7,24
PAI-03530,2026-02-01,97.64,97.32,0.32,45.77,2.76,55.89,7,7,0
PAI-03530,2026-03-01,98.6,94.54,4.05,46.22,3.39,59.28,7,6,6
PAI-03531,2024-04-01,3.91,0.0,3.91,1.38,1.35,1.35,6,1,28
PAI-03531,2024-05-01,9.92,0.82,9.1,3.49,1.47,2.82,6,0,26
PAI-03531,2024-06-01,14.72,6.48,8.24,5.18,1.59,4.41,6,0,0
PAI-03531,2024-07-01,15.57,4.92,10.65,5.48,1.38,5.79,6,1,39
PAI-03531,2024-08-01,19.21,11.41,7.8,6.76,2.75,8.54,6,1,18
PAI-03531,2024-09-01,27.37,19.52,7.85,9.64,3.01,11.55,6,1,19
PAI-03531,2024-10-01,35.14,27.82,7.32,12.37,1.0,12.55,6,2,41
PAI-03531,2024-11-01,41.56,34.27,7.29,14.63,1.29,13.84,6,2,0
PAI-03531,2024-12-01,39.62,29.71,9.91,13.95,1.79,15.63,6,1,48
PAI-03531,2025-01-01,46.64,37.81,8.83,16.42,2.28,17.91,6,1,0
PAI-03531,2025-02-01,46.83,35.92,10.92,16.49,0.95,18.86,6,3,16
PAI-03531,2025-03-01,46.43,37.04,9.39,16.35,2.47,21.33,6,3,11
PAI-03531,2025-04-01,60.69,51.94,8.75,21.37,2.31,23.64,6,4,60
PAI-03531,2025-05-01,69.03,59.55,9.48,24.31,1.82,25.46,6,2,35
PAI-03531,2025-06-01,60.47,50.6,9.86,21.29,2.45,27.91,6,3,4
PAI-03531,2025-07-01,85.93,72.2,13.73,30.26,1.08,28.99,6,5,51
PAI-03531,2025-08-01,66.76,54.92,11.83,23.51,1.89,30.88,6,3,47
PAI-03531,2025-09-01,91.04,79.63,11.41,32.06,1.74,32.62,6,5,71
PAI-03531,2025-10-01,80.88,66.11,14.78,28.48,1.69,34.31,6,5,58
PAI-03531,2025-11-01,95.81,82.84,12.97,33.73,1.04,35.35,6,6,58
PAI-03531,2025-12-01,95.61,88.36,7.25,33.66,2.02,37.37,6,6,25
PAI-03531,2026-01-01,97.17,85.59,11.57,34.21,1.18,38.55,6,5,31
PAI-03531,2026-02-01,87.94,73.42,14.52,30.96,1.65,40.2,6,4,35
PAI-03531,2026-03-01,97.04,83.82,13.21,34.17,1.26,41.46,6,5,66
PAI-03532,2024-04-01,5.01,2.01,2.99,4.67,3.82,3.82,8,0,0
PAI-03532,2024-05-01,7.98,2.9,5.08,7.45,3.56,7.38,8,0,12
PAI-03532,2024-06-01,15.72,13.82,1.9,14.67,3.17,10.55,8,0,0
PAI-03532,2024-07-01,18.39,14.37,4.02,17.16,3.56,14.11,8,0,23
PAI-03532,2024-08-01,25.37,21.21,4.16,23.67,4.26,18.37,8,2,0
PAI-03532,2024-09-01,29.71,26.79,2.92,27.73,2.55,20.92,8,2,2
PAI-03532,2024-10-01,36.97,33.76,3.21,34.49,4.31,25.23,8,1,29
PAI-03532,2024-11-01,42.86,41.92,0.94,40.0,3.12,28.35,8,3,0
PAI-03532,2024-12-01,38.09,35.25,2.83,35.54,4.12,32.47,8,2,0
PAI-03532,2025-01-01,53.32,49.73,3.58,49.75,3.05,35.52,8,2,19
PAI-03532,2025-02-01,55.6,54.06,1.54,51.89,9.26,44.78,8,3,0
PAI-03532,2025-03-01,58.68,54.69,3.99,54.75,7.05,51.83,8,3,5
PAI-03532,2025-04-01,69.32,65.38,3.94,64.68,4.73,56.56,8,4,2
PAI-03532,2025-05-01,69.71,66.37,3.34,65.04,3.0,59.56,8,2,15
PAI-03532,2025-06-01,60.09,56.76,3.33,56.07,3.88,63.44,8,4,33
PAI-03532,2025-07-01,63.6,58.77,4.83,59.34,4.43,67.87,8,4,28
PAI-03532,2025-08-01,66.78,66.47,0.31,62.31,3.01,70.88,8,4,0
PAI-03532,2025-09-01,73.33,72.8,0.53,68.43,3.81,74.69,8,5,0
PAI-03532,2025-10-01,80.96,74.35,6.61,75.54,3.23,77.92,8,6,28
PAI-03532,2025-11-01,99.55,96.05,3.5,92.89,5.3,83.22,8,6,6
PAI-03532,2025-12-01,100.0,97.48,2.52,93.31,5.74,88.96,8,6,0
PAI-03532,2026-01-01,100.0,95.57,4.43,93.31,4.72,93.68,8,6,22
PAI-03532,2026-02-01,100.0,100.0,0.0,93.31,6.53,100.21,8,7,20
PAI-03532,2026-03-01,100.0,98.0,2.0,93.31,8.03,108.24,8,7,20
PAI-03533,2024-04-01,5.35,0.0,5.35,0.91,0.72,0.72,7,0,37
PAI-03533,2024-05-01,9.09,0.0,9.09,1.54,0.55,1.27,7,1,37
PAI-03533,2024-06-01,11.98,4.69,7.3,2.03,0.99,2.26,7,0,0
PAI-03533,2024-07-01,20.91,16.0,4.91,3.54,0.84,3.1,7,0,23
PAI-03533,2024-08-01,22.51,17.28,5.23,3.81,0.56,3.66,7,2,30
PAI-03533,2024-09-01,29.6,26.03,3.56,5.01,0.56,4.22,7,3,5
PAI-03533,2024-10-01,35.14,24.94,10.19,5.95,0.75,4.97,7,2,26
PAI-03533,2024-11-01,38.29,31.84,6.45,6.48,0.59,5.56,7,1,48
PAI-03533,2024-12-01,34.96,24.81,10.15,5.92,0.79,6.35,7,3,11
PAI-03533,2025-01-01,42.54,33.46,9.08,7.2,0.64,6.99,7,3,4
PAI-03533,2025-02-01,46.23,38.27,7.96,7.83,0.91,7.9,7,3,42
PAI-03533,2025-03-01,47.32,40.54,6.78,8.01,0.46,8.36,7,2,19
PAI-03533,2025-04-01,61.2,55.01,6.19,10.36,0.52,8.88,7,3,14
PAI-03533,2025-05-01,71.42,63.59,7.83,12.09,0.68,9.56,7,4,29
PAI-03533,2025-06-01,76.65,66.67,9.98,12.98,0.7,10.26,7,6,31
PAI-03533,2025-07-01,62.86,53.08,9.78,10.64,0.41,10.67,7,5,57
PAI-03533,2025-08-01,72.82,63.31,9.51,12.33,0.59,11.26,7,5,31
PAI-03533,2025-09-01,90.91,83.5,7.42,15.39,0.63,11.89,7,5,5
PAI-03533,2025-10-01,90.95,82.07,8.88,15.4,0.69,12.58,7,6,8
PAI-03533,2025-11-01,84.79,74.86,9.93,14.35,0.38,12.96,7,5,22
PAI-03533,2025-12-01,82.27,72.0,10.27,13.93,0.4,13.36,7,6,0
PAI-03533,2026-01-01,100.0,89.35,10.65,16.93,1.0,14.36,7,4,29
PAI-03533,2026-02-01,100.0,92.02,7.98,16.93,0.52,14.88,7,6,23
PAI-03533,2026-03-01,94.6,86.91,7.68,16.02,0.44,15.32,7,7,18
PAI-03534,2024-04-01,4.98,3.04,1.95,1.43,1.48,1.48,8,1,0
PAI-03534,2024-05-01,10.59,10.59,0.0,3.04,1.61,3.09,8,1,0
PAI-03534,2024-06-01,14.66,14.66,0.0,4.21,1.22,4.31,8,0,0
PAI-03534,2024-07-01,19.83,19.83,0.0,5.69,1.9,6.21,8,0,0
PAI-03534,2024-08-01,21.31,21.31,0.0,6.12,0.8,7.01,8,2,0
PAI-03534,2024-09-01,23.21,22.39,0.82,6.66,1.19,8.2,8,0,24
PAI-03534,2024-10-01,37.62,37.62,0.0,10.8,0.69,8.89,8,2,0
PAI-03534,2024-11-01,40.22,39.38,0.84,11.54,0.88,9.77,8,1,3
PAI-03534,2024-12-01,46.97,43.5,3.47,13.48,1.01,10.78,8,2,0
PAI-03534,2025-01-01,39.29,39.29,0.0,11.28,1.65,12.43,8,2,5
PAI-03534,2025-02-01,54.22,54.22,0.0,15.56,1.9,14.33,8,2,4
PAI-03534,2025-03-01,61.82,61.53,0.29,17.74,0.89,15.22,8,4,17
PAI-03534,2025-04-01,68.93,68.62,0.31,19.78,1.24,16.46,8,5,0
PAI-03534,2025-05-01,60.26,57.07,3.19,17.29,1.98,18.44,8,4,44
PAI-03534,2025-06-01,61.06,61.06,0.0,17.52,1.26,19.7,8,4,8
PAI-03534,2025-07-01,80.55,77.54,3.02,23.12,0.82,20.52,8,5,0
PAI-03534,2025-08-01,91.24,89.5,1.74,26.19,1.35,21.87,8,6,24
PAI-03534,2025-09-01,93.4,92.43,0.98,26.81,1.36,23.23,8,6,11
PAI-03534,2025-10-01,84.56,84.56,0.0,24.27,1.24,24.47,8,5,5
PAI-03534,2025-11-01,85.64,84.3,1.35,24.58,1.69,26.16,8,5,19
PAI-03534,2025-12-01,96.0,96.0,0.0,27.55,1.36,27.52,8,7,2
PAI-03534,2026-01-01,100.0,99.22,0.78,28.7,1.04,28.56,8,6,22
PAI-03534,2026-02-01,100.0,100.0,0.0,28.7,0.82,29.38,8,8,17
PAI-03534,2026-03-01,100.0,100.0,0.0,28.7,1.09,30.47,8,7,0
PAI-03535,2024-04-01,3.82,0.0,3.82,0.65,0.66,0.66,5,0,0
PAI-03535,2024-05-01,7.66,0.0,7.66,1.3,0.51,1.17,5,1,42
PAI-03535,2024-06-01,15.52,11.86,3.66,2.62,0.83,2.0,5,0,6
PAI-03535,2024-07-01,16.22,11.68,4.54,2.74,0.67,2.67,5,1,30
PAI-03535,2024-08-01,19.49,11.85,7.64,3.3,0.4,3.07,5,1,49
PAI-03535,2024-09-01,28.43,23.05,5.38,4.81,0.54,3.61,5,1,4
PAI-03535,2024-10-01,27.96,21.1,6.86,4.73,0.65,4.26,5,1,48
PAI-03535,2024-11-01,34.28,27.08,7.2,5.8,0.56,4.82,5,0,17
PAI-03535,2024-12-01,44.26,36.9,7.36,7.48,1.21,6.03,5,2,24
PAI-03535,2025-01-01,44.57,35.53,9.03,7.54,0.56,6.59,5,1,26
PAI-03535,2025-02-01,45.76,36.13,9.63,7.74,0.47,7.06,5,2,50
PAI-03535,2025-03-01,62.9,55.0,7.9,10.64,0.3,7.36,5,3,32
PAI-03535,2025-04-01,59.31,50.36,8.94,10.03,0.83,8.19,5,4,27
PAI-03535,2025-05-01,70.14,60.82,9.32,11.86,1.02,9.21,5,4,18
PAI-03535,2025-06-01,60.95,51.42,9.53,10.31,0.98,10.19,5,3,0
PAI-03535,2025-07-01,78.69,67.48,11.2,13.31,0.45,10.64,5,4,43
PAI-03535,2025-08-01,64.72,56.04,8.68,10.94,0.83,11.47,5,3,0
PAI-03535,2025-09-01,82.66,70.9,11.76,13.98,0.51,11.98,5,3,17
PAI-03535,2025-10-01,84.61,71.47,13.14,14.31,1.16,13.14,5,4,52
PAI-03535,2025-11-01,80.4,71.91,8.49,13.6,0.94,14.08,5,5,34
PAI-03535,2025-12-01,83.71,74.64,9.06,14.16,0.75,14.83,5,4,5
PAI-03535,2026-01-01,100.0,88.31,11.69,16.91,0.44,15.27,5,3,27
PAI-03535,2026-02-01,100.0,87.69,12.31,16.91,0.72,15.99,5,5,77
PAI-03535,2026-03-01,100.0,90.51,9.49,16.91,0.47,16.46,5,5,42
PAI-03536,2024-04-01,5.2,0.0,5.2,0.64,0.54,0.54,8,0,48
PAI-03536,2024-05-01,9.02,0.0,9.02,1.12,0.41,0.95,8,0,54
PAI-03536,2024-06-01,13.59,0.73,12.86,1.68,0.52,1.47,8,2,92
PAI-03536,2024-07-01,17.86,8.44,9.42,2.21,0.36,1.83,8,0,52
PAI-03536,2024-08-01,23.07,14.08,9.0,2.85,0.89,2.72,8,3,0
PAI-03536,2024-09-01,30.02,21.02,9.01,3.71,0.33,3.05,8,3,27
PAI-03536,2024-10-01,32.91,23.39,9.52,4.07,0.29,3.34,8,2,34
PAI-03536,2024-11-01,38.17,24.53,13.65,4.72,0.53,3.87,8,2,22
PAI-03536,2024-12-01,39.05,26.12,12.93,4.83,0.65,4.52,8,5,49
PAI-03536,2025-01-01,43.54,30.15,13.39,5.39,0.5,5.02,8,3,32
PAI-03536,2025-02-01,45.81,35.47,10.34,5.67,0.61,5.63,8,2,10
PAI-03536,2025-03-01,55.98,47.28,8.7,6.92,0.75,6.38,8,5,31
PAI-03536,2025-04-01,59.13,48.4,10.73,7.31,0.22,6.6,8,3,49
PAI-03536,2025-05-01,62.38,52.94,9.44,7.72,0.51,7.11,8,4,26
PAI-03536,2025-06-01,67.22,54.05,13.16,8.31,0.28,7.39,8,3,77
PAI-03536,2025-07-01,77.01,63.01,14.0,9.53,0.45,7.84,8,5,54
PAI-03536,2025-08-01,83.56,71.52,12.04,10.34,0.45,8.29,8,5,37
PAI-03536,2025-09-01,79.03,64.73,14.3,9.78,0.59,8.88,8,5,51
PAI-03536,2025-10-01,98.37,85.88,12.48,12.17,0.59,9.47,8,6,0
PAI-03536,2025-11-01,100.0,87.9,12.1,12.37,0.59,10.06,8,6,26
PAI-03536,2025-12-01,95.96,83.45,12.51,11.87,0.33,10.39,8,7,39
PAI-03536,2026-01-01,100.0,85.64,14.36,12.37,0.5,10.89,8,7,29
PAI-03536,2026-02-01,100.0,85.64,14.36,12.37,0.45,11.34,8,8,103
PAI-03536,2026-03-01,96.06,85.24,10.83,11.88,0.55,11.89,8,7,42
PAI-03537,2024-04-01,3.85,0.0,3.85,2.07,4.02,4.02,6,1,31
PAI-03537,2024-05-01,9.62,8.8,0.82,5.17,1.8,5.82,6,0,0
PAI-03537,2024-06-01,15.99,15.99,0.0,8.58,2.12,7.94,6,0,11
PAI-03537,2024-07-01,19.02,13.69,5.32,10.21,1.55,9.49,6,0,22
PAI-03537,2024-08-01,19.57,13.62,5.96,10.51,2.44,11.93,6,2,0
PAI-03537,2024-09-01,31.19,31.15,0.04,16.75,2.52,14.45,6,0,0
PAI-03537,2024-10-01,31.06,28.17,2.89,16.68,3.64,18.09,6,1,0
PAI-03537,2024-11-01,36.09,36.09,0.0,19.38,2.75,20.84,6,2,5
PAI-03537,2024-12-01,44.69,39.88,4.81,24.0,1.87,22.71,6,2,3
PAI-03537,2025-01-01,51.47,47.14,4.33,27.64,4.29,27.0,6,1,20
PAI-03537,2025-02-01,44.66,41.43,3.23,23.98,2.56,29.56,6,1,0
PAI-03537,2025-03-01,60.33,54.65,5.68,32.4,2.35,31.91,6,3,54
PAI-03537,2025-04-01,69.88,69.15,0.72,37.52,1.68,33.59,6,3,3
PAI-03537,2025-05-01,66.67,63.55,3.12,35.8,4.05,37.64,6,3,0
PAI-03537,2025-06-01,70.42,69.02,1.4,37.82,2.43,40.07,6,3,16
PAI-03537,2025-07-01,65.57,62.48,3.09,35.21,3.53,43.6,6,4,6
PAI-03537,2025-08-01,73.88,68.01,5.87,39.68,4.67,48.27,6,4,35
PAI-03537,2025-09-01,80.66,78.7,1.96,43.31,1.92,50.19,6,4,8
PAI-03537,2025-10-01,77.85,75.14,2.72,41.81,3.48,53.67,6,3,0
PAI-03537,2025-11-01,81.43,78.14,3.28,43.73,2.24,55.91,6,4,0
PAI-03537,2025-12-01,98.46,95.2,3.27,52.88,3.73,59.64,6,5,0
PAI-03537,2026-01-01,97.58,97.58,0.0,52.4,2.14,61.78,6,6,20
PAI-03537,2026-02-01,100.0,95.01,4.99,53.7,3.33,65.11,6,5,16
PAI-03537,2026-03-01,100.0,97.95,2.05,53.7,2.08,67.19,6,5,11
PAI-03538,2024-04-01,4.2,0.0,4.2,0.41,0.14,0.14,8,0,65
PAI-03538,2024-05-01,9.1,0.0,9.1,0.88,0.45,0.59,8,1,34
PAI-03538,2024-06-01,13.52,0.0,13.52,1.3,0.21,0.8,8,0,41
PAI-03538,2024-07-01,19.54,3.24,16.29,1.88,0.26,1.06,8,2,35
PAI-03538,2024-08-01,23.7,7.79,15.9,2.28,0.26,1.32,8,1,56
PAI-03538,2024-09-01,31.23,13.17,18.06,3.01,0.41,1.73,8,1,54
PAI-03538,2024-10-01,34.63,16.48,18.16,3.34,0.27,2.0,8,2,58
PAI-03538,2024-11-01,43.02,22.66,20.36,4.15,0.23,2.23,8,2,95
PAI-03538,2024-12-01,47.5,29.05,18.44,4.58,0.39,2.62,8,2,69
PAI-03538,2025-01-01,51.62,32.84,18.78,4.98,0.32,2.94,8,3,60
PAI-03538,2025-02-01,50.71,29.51,21.2,4.89,0.19,3.13,8,3,83
PAI-03538,2025-03-01,54.79,31.21,23.58,5.28,0.45,3.58,8,3,68
PAI-03538,2025-04-01,55.09,29.26,25.83,5.31,0.21,3.79,8,4,92
PAI-03538,2025-05-01,73.45,50.15,23.3,7.08,0.32,4.11,8,3,72
PAI-03538,2025-06-01,70.59,44.68,25.92,6.81,0.37,4.48,8,4,95
PAI-03538,2025-07-01,79.29,59.43,19.86,7.64,0.2,4.68,8,4,74
PAI-03538,2025-08-01,83.68,61.25,22.43,8.07,0.57,5.25,8,4,39
PAI-03538,2025-09-01,68.5,42.27,26.23,6.6,0.65,5.9,8,6,106
PAI-03538,2025-10-01,77.38,55.63,21.75,7.46,0.5,6.4,8,5,81
PAI-03538,2025-11-01,87.69,60.7,26.99,8.45,0.4,6.8,8,7,90
PAI-03538,2025-12-01,80.2,53.19,27.01,7.73,0.25,7.05,8,7,66
PAI-03538,2026-01-01,89.65,65.9,23.76,8.64,0.24,7.29,8,7,46
PAI-03538,2026-02-01,100.0,74.09,25.91,9.64,0.3,7.59,8,7,93
PAI-03538,2026-03-01,100.0,76.95,23.05,9.64,0.39,7.98,8,7,104
PAI-03539,2024-04-01,5.16,4.03,1.13,0.59,0.55,0.55,5,1,20
PAI-03539,2024-05-01,10.27,10.27,0.0,1.18,0.42,0.97,5,1,0
PAI-03539,2024-06-01,15.43,15.43,0.0,1.77,0.68,1.65,5,1,4
PAI-03539,2024-07-01,18.44,18.44,0.0,2.12,0.91,2.56,5,1,9
PAI-03539,2024-08-01,20.85,18.34,2.51,2.4,0.46,3.02,5,1,3
PAI-03539,2024-09-01,25.23,25.23,0.0,2.9,0.48,3.5,5,0,0
PAI-03539,2024-10-01,29.18,29.18,0.0,3.36,0.83,4.33,5,1,62
PAI-03539,2024-11-01,30.49,26.11,4.37,3.51,0.81,5.14,5,1,1
PAI-03539,2024-12-01,44.87,43.64,1.23,5.16,1.47,6.61,5,2,0
PAI-03539,2025-01-01,53.59,47.89,5.7,6.16,0.52,7.13,5,1,3
PAI-03539,2025-02-01,45.05,43.75,1.3,5.18,0.43,7.56,5,3,25
PAI-03539,2025-03-01,59.52,59.52,0.0,6.84,0.27,7.83,5,2,21
PAI-03539,2025-04-01,50.26,50.26,0.0,5.78,0.7,8.53,5,2,0
PAI-03539,2025-05-01,63.53,60.54,3.0,7.31,0.52,9.05,5,3,49
PAI-03539,2025-06-01,58.21,57.83,0.38,6.69,0.61,9.66,5,3,16
PAI-03539,2025-07-01,63.39,63.39,0.0,7.29,0.83,10.49,5,3,3
PAI-03539,2025-08-01,75.85,73.4,2.45,8.72,0.6,11.09,5,3,44
PAI-03539,2025-09-01,95.04,95.04,0.0,10.93,0.95,12.04,5,2,0
PAI-03539,2025-10-01,98.69,94.19,4.5,11.35,0.68,12.72,5,3,0
PAI-03539,2025-11-01,91.99,91.01,0.98,10.58,0.4,13.12,5,4,14
PAI-03539,2025-12-01,100.0,97.94,2.06,11.5,0.57,13.69,5,2,6
PAI-03539,2026-01-01,87.29,87.29,0.0,10.04,0.72,14.41,5,5,17
PAI-03539,2026-02-01,100.0,100.0,0.0,11.5,0.34,14.75,5,5,31
PAI-03539,2026-03-01,91.37,91.37,0.0,10.51,0.24,14.99,5,4,31
PAI-03540,2024-04-01,4.61,0.0,4.61,0.61,0.69,0.69,5,1,28
PAI-03540,2024-05-01,10.34,4.46,5.88,1.37,0.44,1.13,5,0,0
PAI-03540,2024-06-01,11.85,3.94,7.91,1.57,0.57,1.7,5,1,18
PAI-03540,2024-07-01,19.41,12.04,7.37,2.56,0.36,2.06,5,0,6
PAI-03540,2024-08-01,24.45,20.98,3.46,3.23,0.58,2.64,5,0,15
PAI-03540,2024-09-01,29.23,23.2,6.04,3.86,0.57,3.21,5,0,47
PAI-03540,2024-10-01,31.43,23.45,7.98,4.15,0.42,3.63,5,2,14
PAI-03540,2024-11-01,43.13,33.29,9.85,5.7,1.07,4.7,5,1,32
PAI-03540,2024-12-01,39.23,31.41,7.81,5.18,0.75,5.45,5,2,25
PAI-03540,2025-01-01,40.89,31.77,9.12,5.4,0.56,6.01,5,0,27
PAI-03540,2025-02-01,47.46,39.69,7.77,6.27,0.39,6.4,5,2,17
PAI-03540,2025-03-01,48.92,38.67,10.25,6.46,0.61,7.01,5,3,45
PAI-03540,2025-04-01,67.0,57.89,9.11,8.85,0.47,7.48,5,5,23
PAI-03540,2025-05-01,58.11,48.27,9.84,7.68,0.53,8.01,5,3,47
PAI-03540,2025-06-01,79.78,70.21,9.57,10.54,0.72,8.73,5,2,44
PAI-03540,2025-07-01,63.84,54.72,9.12,8.43,0.44,9.17,5,3,56
PAI-03540,2025-08-01,65.96,60.02,5.94,8.71,0.51,9.68,5,3,7
PAI-03540,2025-09-01,69.51,61.05,8.46,9.18,1.02,10.7,5,4,20
PAI-03540,2025-10-01,76.02,66.04,9.98,10.04,0.42,11.12,5,2,35
PAI-03540,2025-11-01,81.94,73.35,8.59,10.82,0.76,11.88,5,4,26
PAI-03540,2025-12-01,87.46,79.3,8.16,11.55,0.33,12.21,5,4,41
PAI-03540,2026-01-01,93.35,82.72,10.62,12.33,0.45,12.66,5,3,12
PAI-03540,2026-02-01,100.0,92.05,7.95,13.21,0.26,12.92,5,5,27
PAI-03540,2026-03-01,94.03,81.38,12.65,12.42,0.57,13.49,5,5,63
PAI-03541,2024-04-01,5.23,0.0,5.23,2.56,2.95,2.95,6,0,27
PAI-03541,2024-05-01,10.67,0.59,10.08,5.22,1.8,4.75,6,0,35
PAI-03541,2024-06-01,16.14,4.03,12.11,7.9,0.92,5.67,6,0,59
PAI-03541,2024-07-01,20.04,9.11,10.94,9.81,2.05,7.72,6,0,26
PAI-03541,2024-08-01,21.55,6.5,15.06,10.55,1.45,9.17,6,1,41
PAI-03541,2024-09-01,28.41,12.15,16.27,13.9,0.95,10.12,6,0,38
PAI-03541,2024-10-01,33.09,18.41,14.68,16.19,1.84,11.96,6,1,67
PAI-03541,2024-11-01,38.86,27.73,11.13,19.01,1.44,13.4,6,1,36
PAI-03541,2024-12-01,41.58,23.18,18.4,20.35,2.33,15.73,6,1,51
PAI-03541,2025-01-01,41.3,26.78,14.52,20.21,2.46,18.19,6,1,49
PAI-03541,2025-02-01,58.12,44.01,14.11,28.44,1.62,19.81,6,2,37
PAI-03541,2025-03-01,46.16,29.12,17.04,22.59,1.78,21.59,6,2,56
PAI-03541,2025-04-01,55.19,35.27,19.93,27.01,1.39,22.98,6,1,62
PAI-03541,2025-05-01,72.35,53.44,18.91,35.4,2.85,25.83,6,3,79
PAI-03541,2025-06-01,72.83,58.38,14.45,35.64,1.92,27.75,6,3,60
PAI-03541,2025-07-01,74.92,51.6,23.32,36.66,1.05,28.8,6,3,98
PAI-03541,2025-08-01,78.03,62.77,15.26,38.18,3.0,31.8,6,5,44
PAI-03541,2025-09-01,96.08,75.44,20.65,47.01,3.88,35.68,6,5,64
PAI-03541,2025-10-01,97.75,75.26,22.49,47.83,1.8,37.48,6,5,62
PAI-03541,2025-11-01,90.94,74.04,16.9,44.5,1.85,39.33,6,3,66
PAI-03541,2025-12-01,100.0,77.32,22.68,48.93,2.93,42.26,6,4,76
PAI-03541,2026-01-01,100.0,76.85,23.15,48.93,1.93,44.19,6,6,82
PAI-03541,2026-02-01,100.0,80.12,19.88,48.93,1.55,45.74,6,4,68
PAI-03541,2026-03-01,100.0,78.95,21.05,48.93,2.38,48.12,6,5,93
